,Combo_ID,huc8,Date,DTW,DTW_meters,DTW_Category,Decade
7389134,321650110541401,15050302,2004-02-01,60.0,18.288,Deep (10-61m),2000
7392957,519317,15050302,2004-02-01,97.97,29.861256,Deep (10-61m),2000
7392959,519320,15050302,2004-02-01,70.68,21.543264000000004,Deep (10-61m),2000
7392996,521235,15050302,2004-02-01,67.98,20.720304000000002,Deep (10-61m),2000
7402510,610544,15050302,2004-02-01,118.26,36.045648,Deep (10-61m),2000
7402511,610545,15050302,2004-02-01,113.55,34.61004,Deep (10-61m),2000
7402536,611990,15050302,2004-02-01,37.4,11.39952,Deep (10-61m),2000
7406107,640184,15050302,2004-02-01,182.1,55.50408,Deep (10-61m),2000
7412512,201069,15050302,2004-03-01,77.0,23.4696,Deep (10-61m),2000
7469634,519317,15050302,2004-05-01,60.96,18.580608,Deep (10-61m),2000
7540335,203426,15050302,2004-08-01,20.0,6.096,Shallow (5-10m),2000
7546311,519317,15050302,2004-08-01,62.85,19.15668,Deep (10-61m),2000
7546313,519320,15050302,2004-08-01,61.5,18.7452,Deep (10-61m),2000
7546349,521234,15050302,2004-08-01,60.5,18.4404,Deep (10-61m),2000
7546350,521235,15050302,2004-08-01,59.8,18.22704,Deep (10-61m),2000
7555864,610544,15050302,2004-08-01,99.4,30.297120000000003,Deep (10-61m),2000
7555865,610545,15050302,2004-08-01,78.6,23.95728,Deep (10-61m),2000
7555890,611990,15050302,2004-08-01,27.25,8.3058,Shallow (5-10m),2000
7559461,640184,15050302,2004-08-01,163.7,49.895759999999996,Deep (10-61m),2000
7607123,616221,15050302,2004-10-01,94.3,28.74264,Deep (10-61m),2000
7612863,801394,15050302,2004-10-01,21.0,6.4008,Shallow (5-10m),2000
7622988,519317,15050302,2004-11-01,67.8,20.66544,Deep (10-61m),2000
7659769,619944,15050302,2004-12-01,50.5,15.3924,Deep (10-61m),2000
7659771,619957,15050302,2004-12-01,56.1,17.09928,Deep (10-61m),2000
7659775,620089,15050302,2004-12-01,38.1,11.61288,Deep (10-61m),2000
7668140,205957,15050302,2005-01-01,25.0,7.62,Shallow (5-10m),2000
7670153,315937110384201,15050302,2005-01-01,24.3,7.40664,Shallow (5-10m),2000
7670195,320737110371001,15050302,2005-01-01,13.3,4.05384,Very Shallow (2-5m),2000
7670226,321252110423101,15050302,2005-01-01,68.1,20.75688,Deep (10-61m),2000
7672403,500914,15050302,2005-01-01,42.6,12.984480000000001,Deep (10-61m),2000
7672475,505663,15050302,2005-01-01,52.4,15.97152,Deep (10-61m),2000
7675713,524543,15050302,2005-01-01,13.2,4.02336,Very Shallow (2-5m),2000
7681856,600451,15050302,2005-01-01,120.9,36.85032,Deep (10-61m),2000
7681870,601564,15050302,2005-01-01,33.2,10.119360000000002,Deep (10-61m),2000
7683660,610545,15050302,2005-01-01,81.3,24.78024,Deep (10-61m),2000
7683793,616013,15050302,2005-01-01,59.7,18.19656,Deep (10-61m),2000
7683794,616076,15050302,2005-01-01,45.2,13.77696,Deep (10-61m),2000
7685274,618704,15050302,2005-01-01,165.0,50.292,Deep (10-61m),2000
7685288,618919,15050302,2005-01-01,85.3,25.99944,Deep (10-61m),2000
7685326,619934,15050302,2005-01-01,13.6,4.1452800000000005,Very Shallow (2-5m),2000
7685331,619960,15050302,2005-01-01,11.7,3.56616,Very Shallow (2-5m),2000
7685332,619965,15050302,2005-01-01,85.2,25.968960000000003,Deep (10-61m),2000
7685335,620096,15050302,2005-01-01,37.8,11.52144,Deep (10-61m),2000
7685336,620097,15050302,2005-01-01,37.4,11.39952,Deep (10-61m),2000
7685338,620118,15050302,2005-01-01,18.0,5.486400000000001,Shallow (5-10m),2000
7685339,620119,15050302,2005-01-01,14.7,4.48056,Very Shallow (2-5m),2000
7685340,620120,15050302,2005-01-01,17.7,5.39496,Shallow (5-10m),2000
7685343,620161,15050302,2005-01-01,24.5,7.4676,Shallow (5-10m),2000
7685375,621623,15050302,2005-01-01,121.7,37.09416,Deep (10-61m),2000
7685417,624206,15050302,2005-01-01,10.3,3.1394400000000005,Very Shallow (2-5m),2000
7685525,626134,15050302,2005-01-01,25.1,7.650480000000001,Shallow (5-10m),2000
7685526,626135,15050302,2005-01-01,13.3,4.05384,Very Shallow (2-5m),2000
7685556,627561,15050302,2005-01-01,13.7,4.17576,Very Shallow (2-5m),2000
7685607,629107,15050302,2005-01-01,12.6,3.84048,Very Shallow (2-5m),2000
7687000,631733,15050302,2005-01-01,17.51,5.337048000000001,Shallow (5-10m),2000
7687023,633650,15050302,2005-01-01,39.9,12.16152,Deep (10-61m),2000
7687085,634936,15050302,2005-01-01,19.0,5.7912,Shallow (5-10m),2000
7687243,639906,15050302,2005-01-01,43.2,13.167360000000002,Deep (10-61m),2000
7687256,640184,15050302,2005-01-01,161.0,49.0728,Deep (10-61m),2000
7687261,640245,15050302,2005-01-01,23.1,7.0408800000000005,Shallow (5-10m),2000
7689516,801131,15050302,2005-01-01,131.6,40.11168,Deep (10-61m),2000
7691113,805087,15050302,2005-01-01,81.5,24.8412,Deep (10-61m),2000
7691202,808273,15050302,2005-01-01,38.0,11.5824,Deep (10-61m),2000
7695842,321650110541401,15050302,2005-02-01,58.7,17.89176,Deep (10-61m),2000
7699665,519317,15050302,2005-02-01,44.46,13.551408,Deep (10-61m),2000
7699667,519320,15050302,2005-02-01,33.6,10.241280000000001,Deep (10-61m),2000
7699704,521235,15050302,2005-02-01,37.6,11.46048,Deep (10-61m),2000
7707534,604550,15050302,2005-02-01,88.6,27.00528,Deep (10-61m),2000
7709359,616221,15050302,2005-02-01,94.7,28.86456,Deep (10-61m),2000
7710894,620096,15050302,2005-02-01,30.7,9.35736,Shallow (5-10m),2000
7710896,620098,15050302,2005-02-01,30.3,9.23544,Shallow (5-10m),2000
7711129,627739,15050302,2005-02-01,41.0,12.4968,Deep (10-61m),2000
7711145,628025,15050302,2005-02-01,38.5,11.7348,Deep (10-61m),2000
7711151,628380,15050302,2005-02-01,180.2,54.92496,Deep (10-61m),2000
7712598,634150,15050302,2005-02-01,20.8,6.339840000000001,Shallow (5-10m),2000
7712604,634288,15050302,2005-02-01,44.3,13.50264,Deep (10-61m),2000
7712605,634293,15050302,2005-02-01,90.9,27.70632,Deep (10-61m),2000
7712606,634295,15050302,2005-02-01,36.2,11.033760000000001,Deep (10-61m),2000
7712608,634300,15050302,2005-02-01,14.0,4.2672,Very Shallow (2-5m),2000
7712609,634303,15050302,2005-02-01,27.2,8.290560000000001,Shallow (5-10m),2000
7712610,634310,15050302,2005-02-01,29.9,9.11352,Shallow (5-10m),2000
7716740,807362,15050302,2005-02-01,58.7,17.89176,Deep (10-61m),2000
7716741,807363,15050302,2005-02-01,54.8,16.70304,Deep (10-61m),2000
7736470,620785,15050302,2005-03-01,126.2,38.46576,Deep (10-61m),2000
7736689,627740,15050302,2005-03-01,68.0,20.7264,Deep (10-61m),2000
7776342,519317,15050302,2005-05-01,36.07,10.994136000000001,Deep (10-61m),2000
7776343,519319,15050302,2005-05-01,31.22,9.515856,Shallow (5-10m),2000
7776345,519321,15050302,2005-05-01,33.11,10.091928000000001,Deep (10-61m),2000
7776380,521234,15050302,2005-05-01,33.1,10.088880000000001,Deep (10-61m),2000
7789492,640184,15050302,2005-05-01,139.5,42.519600000000004,Deep (10-61m),2000
7795952,207658,15050302,2005-06-01,86.0,26.2128,Deep (10-61m),2000
7853019,519317,15050302,2005-08-01,39.7,12.100560000000002,Deep (10-61m),2000
7921274,903290,15050302,2005-10-01,35.0,10.668000000000001,Deep (10-61m),2000
7949327,209944,15050302,2005-12-01,31.0,9.4488,Shallow (5-10m),2000
7949328,210157,15050302,2005-12-01,24.0,7.315200000000001,Shallow (5-10m),2000
7953552,500914,15050302,2005-12-01,42.0,12.8016,Deep (10-61m),2000
7966478,619945,15050302,2005-12-01,51.2,15.605760000000002,Deep (10-61m),2000
7966480,619960,15050302,2005-12-01,17.7,5.39496,Shallow (5-10m),2000
7966488,620119,15050302,2005-12-01,19.0,5.7912,Shallow (5-10m),2000
7980814,519317,15050302,2006-01-01,55.9,17.03832,Deep (10-61m),2000
7980815,519319,15050302,2006-01-01,36.7,11.186160000000001,Deep (10-61m),2000
7980816,519320,15050302,2006-01-01,51.8,15.78864,Deep (10-61m),2000
7980817,519321,15050302,2006-01-01,33.4,10.18032,Deep (10-61m),2000
7980852,521234,15050302,2006-01-01,52.2,15.910560000000002,Deep (10-61m),2000
7980853,521235,15050302,2006-01-01,50.6,15.422880000000001,Deep (10-61m),2000
7990367,610544,15050302,2006-01-01,87.4,26.639520000000005,Deep (10-61m),2000
7990368,610545,15050302,2006-01-01,69.3,21.12264,Deep (10-61m),2000
7990393,611990,15050302,2006-01-01,26.2,7.98576,Shallow (5-10m),2000
7992036,619944,15050302,2006-01-01,54.4,16.581120000000002,Deep (10-61m),2000
7992040,619965,15050302,2006-01-01,81.9,24.963120000000004,Deep (10-61m),2000
7992042,620089,15050302,2006-01-01,36.8,11.21664,Deep (10-61m),2000
7992043,620096,15050302,2006-01-01,27.5,8.382,Shallow (5-10m),2000
7992046,620118,15050302,2006-01-01,17.5,5.3340000000000005,Shallow (5-10m),2000
7992051,620161,15050302,2006-01-01,48.9,14.904720000000001,Deep (10-61m),2000
7992242,626408,15050302,2006-01-01,80.4,24.505920000000003,Deep (10-61m),2000
7993708,631733,15050302,2006-01-01,17.37,5.294376000000001,Shallow (5-10m),2000
7993964,640184,15050302,2006-01-01,141.4,43.09872000000001,Deep (10-61m),2000
7996248,801394,15050302,2006-01-01,22.0,6.7056000000000004,Shallow (5-10m),2000
7997910,808273,15050302,2006-01-01,36.9,11.24712,Deep (10-61m),2000
8006373,519317,15050302,2006-02-01,60.14,18.330672,Deep (10-61m),2000
8017593,619934,15050302,2006-02-01,23.9,7.28472,Shallow (5-10m),2000
8017603,620097,15050302,2006-02-01,35.0,10.668000000000001,Deep (10-61m),2000
8051566,210382,15050302,2006-04-01,8.0,2.4384,Very Shallow (2-5m),2000
8083050,519317,15050302,2006-05-01,70.96,21.628608,Deep (10-61m),2000
8139660,573564,15050302,2006-07-01,150.12,45.756576,Deep (10-61m),2000
8159727,519317,15050302,2006-08-01,35.72,10.887456,Deep (10-61m),2000
8165219,573564,15050302,2006-08-01,149.51166666666666,45.571156,Deep (10-61m),2000
8190778,573564,15050302,2006-09-01,148.48666666666668,45.258736000000006,Deep (10-61m),2000
8216337,573564,15050302,2006-10-01,147.79500000000002,45.04791600000001,Deep (10-61m),2000
8220401,610672,15050302,2006-10-01,35.0,10.668000000000001,Deep (10-61m),2000
8236404,519317,15050302,2006-11-01,40.44,12.326112,Deep (10-61m),2000
8241896,573564,15050302,2006-11-01,147.61333333333334,44.992544,Deep (10-61m),2000
8256864,213667,15050302,2006-12-01,35.0,10.668000000000001,Deep (10-61m),2000
8258140,321650110541401,15050302,2006-12-01,55.35,16.87068,Deep (10-61m),2000
8267455,573564,15050302,2006-12-01,147.35,44.91228,Deep (10-61m),2000
8273186,619945,15050302,2006-12-01,44.21,13.475208,Deep (10-61m),2000
8273187,619957,15050302,2006-12-01,26.3,8.01624,Shallow (5-10m),2000
8273191,620089,15050302,2006-12-01,24.66,7.516368000000001,Shallow (5-10m),2000
8273195,620118,15050302,2006-12-01,8.4,2.5603200000000004,Very Shallow (2-5m),2000
8273391,626408,15050302,2006-12-01,65.7,20.025360000000003,Deep (10-61m),2000
8293014,573564,15050302,2007-01-01,146.51,44.656248,Deep (10-61m),2000
8297216,616221,15050302,2007-01-01,94.4,28.773120000000002,Deep (10-61m),2000
8298744,619944,15050302,2007-01-01,47.39,14.444472000000001,Deep (10-61m),2000
8298748,619965,15050302,2007-01-01,79.21,24.143207999999998,Deep (10-61m),2000
8300416,631733,15050302,2007-01-01,14.91,4.544568,Very Shallow (2-5m),2000
8300672,640184,15050302,2007-01-01,174.6,53.21808,Deep (10-61m),2000
8302956,801394,15050302,2007-01-01,20.3,6.1874400000000005,Shallow (5-10m),2000
8304618,808273,15050302,2007-01-01,28.22,8.601456,Shallow (5-10m),2000
8307145,209531,15050302,2007-02-01,47.15,14.37132,Deep (10-61m),2000
8311378,500914,15050302,2007-02-01,37.72,11.497056,Deep (10-61m),2000
8313081,519317,15050302,2007-02-01,51.0,15.5448,Deep (10-61m),2000
8318573,573564,15050302,2007-02-01,145.6,44.37888,Deep (10-61m),2000
8322807,617300,15050302,2007-02-01,9.34,2.846832,Very Shallow (2-5m),2000
8322808,617301,15050302,2007-02-01,7.82,2.3835360000000003,Very Shallow (2-5m),2000
8324301,619934,15050302,2007-02-01,19.67,5.9954160000000005,Shallow (5-10m),2000
8324306,619960,15050302,2007-02-01,7.82,2.3835360000000003,Very Shallow (2-5m),2000
8324310,620096,15050302,2007-02-01,28.0,8.5344,Shallow (5-10m),2000
8324311,620097,15050302,2007-02-01,25.93,7.9034640000000005,Shallow (5-10m),2000
8324314,620119,15050302,2007-02-01,9.43,2.874264,Very Shallow (2-5m),2000
8324315,620120,15050302,2007-02-01,11.93,3.636264,Very Shallow (2-5m),2000
8324318,620161,15050302,2007-02-01,44.68,13.618464000000001,Deep (10-61m),2000
8332704,209531,15050302,2007-03-01,49.0,14.9352,Deep (10-61m),2000
8369691,573564,15050302,2007-04-01,145.38,44.311824,Deep (10-61m),2000
8383822,209531,15050302,2007-05-01,54.98,16.757904,Deep (10-61m),2000
8389758,519317,15050302,2007-05-01,63.7,19.415760000000002,Deep (10-61m),2000
8395250,573564,15050302,2007-05-01,145.73,44.418504,Deep (10-61m),2000
8409381,209531,15050302,2007-06-01,56.8,17.31264,Deep (10-61m),2000
8420809,573564,15050302,2007-06-01,147.54,44.970192,Deep (10-61m),2000
8446368,573564,15050302,2007-07-01,147.23,44.875704,Deep (10-61m),2000
8460499,209531,15050302,2007-08-01,28.08,8.558784,Shallow (5-10m),2000
8497486,573564,15050302,2007-09-01,148.59,45.290232,Deep (10-61m),2000
8510199,907829,15050302,2007-09-01,3.0,0.9144000000000001,Near Surface (<2m),2000
8510200,907831,15050302,2007-09-01,3.0,0.9144000000000001,Near Surface (<2m),2000
8510201,907833,15050302,2007-09-01,3.0,0.9144000000000001,Near Surface (<2m),2000
8512492,216347,15050302,2007-10-01,6.0,1.8288000000000002,Near Surface (<2m),2000
8512493,216348,15050302,2007-10-01,4.0,1.2192,Near Surface (<2m),2000
8523045,573564,15050302,2007-10-01,149.91,45.692568,Deep (10-61m),2000
8537176,209531,15050302,2007-11-01,51.44,15.678912,Deep (10-61m),2000
8548604,573564,15050302,2007-11-01,147.7,45.01896,Deep (10-61m),2000
8574163,573564,15050302,2007-12-01,146.32,44.598336,Deep (10-61m),2000
8592527,500914,15050302,2008-01-01,38.23,11.652504,Deep (10-61m),2000
8599722,573564,15050302,2008-01-01,145.37,44.308776,Deep (10-61m),2000
8603924,616221,15050302,2008-01-01,95.8,29.199840000000002,Deep (10-61m),2000
8603956,617300,15050302,2008-01-01,7.94,2.420112,Very Shallow (2-5m),2000
8603957,617301,15050302,2008-01-01,6.95,2.11836,Very Shallow (2-5m),2000
8605450,619934,15050302,2008-01-01,15.64,4.767072000000001,Very Shallow (2-5m),2000
8605454,619957,15050302,2008-01-01,11.2,3.41376,Very Shallow (2-5m),2000
8605455,619960,15050302,2008-01-01,7.28,2.218944,Very Shallow (2-5m),2000
8605456,619965,15050302,2008-01-01,69.49,21.180552,Deep (10-61m),2000
8605459,620096,15050302,2008-01-01,26.84,8.180832,Shallow (5-10m),2000
8605460,620097,15050302,2008-01-01,26.11,7.958328,Shallow (5-10m),2000
8605462,620118,15050302,2008-01-01,8.63,2.6304240000000005,Very Shallow (2-5m),2000
8605463,620119,15050302,2008-01-01,8.93,2.721864,Very Shallow (2-5m),2000
8605467,620161,15050302,2008-01-01,24.86,7.5773280000000005,Shallow (5-10m),2000
8605658,626408,15050302,2008-01-01,53.22,16.221456,Deep (10-61m),2000
8607124,631733,15050302,2008-01-01,14.2,4.32816,Very Shallow (2-5m),2000
8611326,808273,15050302,2008-01-01,28.09,8.561832,Shallow (5-10m),2000
8613853,209531,15050302,2008-02-01,51.59,15.724632000000001,Deep (10-61m),2000
8615966,321650110541401,15050302,2008-02-01,53.77,16.389096000000002,Deep (10-61m),2000
8631011,619944,15050302,2008-02-01,23.35,7.1170800000000005,Shallow (5-10m),2000
8631012,619945,15050302,2008-02-01,19.96,6.083808,Shallow (5-10m),2000
8631017,620089,15050302,2008-02-01,29.15,8.88492,Shallow (5-10m),2000
8650840,573564,15050302,2008-03-01,142.04,43.293791999999996,Deep (10-61m),2000
8656582,620120,15050302,2008-03-01,11.37,3.465576,Very Shallow (2-5m),2000
8658498,640184,15050302,2008-03-01,163.11,49.715928000000005,Deep (10-61m),2000
8676399,573564,15050302,2008-04-01,140.99,42.973752000000005,Deep (10-61m),2000
8690530,209531,15050302,2008-05-01,57.09,17.401032,Deep (10-61m),2000
8701958,573564,15050302,2008-05-01,141.21,43.040808000000006,Deep (10-61m),2000
8727517,573564,15050302,2008-06-01,141.44,43.110912,Deep (10-61m),2000
8740246,909056,15050302,2008-06-01,79.0,24.0792,Deep (10-61m),2000
8753076,573564,15050302,2008-07-01,143.02,43.592496000000004,Deep (10-61m),2000
8767207,209531,15050302,2008-08-01,36.38,11.088624000000001,Deep (10-61m),2000
8778635,573564,15050302,2008-08-01,145.2,44.25696,Deep (10-61m),2000
8804194,573564,15050302,2008-09-01,143.99,43.888152000000005,Deep (10-61m),2000
8829753,573564,15050302,2008-10-01,143.71,43.802808000000006,Deep (10-61m),2000
8843884,209531,15050302,2008-11-01,48.82,14.880336000000002,Deep (10-61m),2000
8855312,573564,15050302,2008-11-01,144.1,43.92168,Deep (10-61m),2000
8880871,573564,15050302,2008-12-01,144.09,43.918632,Deep (10-61m),2000
8897115,321650110541401,15050302,2009-01-01,54.44,16.593312,Deep (10-61m),2000
8906430,573564,15050302,2009-01-01,145.13,44.235624,Deep (10-61m),2000
8910632,616221,15050302,2009-01-01,95.2,29.01696,Deep (10-61m),2000
8910664,617300,15050302,2009-01-01,9.62,2.932176,Very Shallow (2-5m),2000
8912160,619944,15050302,2009-01-01,49.63,15.127224000000002,Deep (10-61m),2000
8912161,619945,15050302,2009-01-01,47.2,14.386560000000001,Deep (10-61m),2000
8913832,631733,15050302,2009-01-01,12.9,3.9319200000000003,Very Shallow (2-5m),2000
8914088,640184,15050302,2009-01-01,155.48,47.390304,Deep (10-61m),2000
8916372,801394,15050302,2009-01-01,22.2,6.76656,Shallow (5-10m),2000
8924794,500914,15050302,2009-02-01,36.36,11.082528,Deep (10-61m),2000
8931989,573564,15050302,2009-02-01,140.95,42.96156,Deep (10-61m),2000
8937717,619934,15050302,2009-02-01,19.53,5.952744000000001,Shallow (5-10m),2000
8937721,619957,15050302,2009-02-01,11.08,3.377184,Very Shallow (2-5m),2000
8937722,619960,15050302,2009-02-01,8.04,2.450592,Very Shallow (2-5m),2000
8937723,619965,15050302,2009-02-01,51.28,15.630144000000001,Deep (10-61m),2000
8937725,620089,15050302,2009-02-01,29.13,8.878824,Shallow (5-10m),2000
8937726,620096,15050302,2009-02-01,24.71,7.531608,Shallow (5-10m),2000
8937727,620097,15050302,2009-02-01,24.28,7.400544000000001,Shallow (5-10m),2000
8937729,620118,15050302,2009-02-01,11.71,3.5692080000000006,Very Shallow (2-5m),2000
8937730,620119,15050302,2009-02-01,9.38,2.8590240000000002,Very Shallow (2-5m),2000
8937731,620120,15050302,2009-02-01,11.74,3.578352,Very Shallow (2-5m),2000
8937734,620161,15050302,2009-02-01,29.24,8.912352,Shallow (5-10m),2000
8937925,626408,15050302,2009-02-01,39.95,12.176760000000002,Deep (10-61m),2000
8943593,808273,15050302,2009-02-01,26.46,8.065008,Shallow (5-10m),2000
8957548,573564,15050302,2009-03-01,140.46,42.812208000000005,Deep (10-61m),2000
8983107,573564,15050302,2009-04-01,144.03,43.900344000000004,Deep (10-61m),2000
8997238,209531,15050302,2009-05-01,54.91,16.736568,Deep (10-61m),2000
9008666,573564,15050302,2009-05-01,144.68,44.09846400000001,Deep (10-61m),2000
9034225,573564,15050302,2009-06-01,146.59,44.680632,Deep (10-61m),2000
9059784,573564,15050302,2009-07-01,148.35,45.21708,Deep (10-61m),2000
9085343,573564,15050302,2009-08-01,151.56,46.195488000000005,Deep (10-61m),2000
9110902,573564,15050302,2009-09-01,150.89,45.991271999999995,Deep (10-61m),2000
9136461,573564,15050302,2009-10-01,151.31,46.119288000000005,Deep (10-61m),2000
9150592,209531,15050302,2009-11-01,59.93,18.266664000000002,Deep (10-61m),2000
9187579,573564,15050302,2009-12-01,151.04,46.036992,Deep (10-61m),2000
9193316,620096,15050302,2009-12-01,34.85,10.622280000000002,Deep (10-61m),2000
9199183,808273,15050302,2009-12-01,36.48,11.119104,Deep (10-61m),2000
9203816,321635110544601,15050302,2010-01-01,104.3,31.79064,Deep (10-61m),2010
9207646,519317,15050302,2010-01-01,85.5,26.0604,Deep (10-61m),2010
9207648,519320,15050302,2010-01-01,71.8,21.88464,Deep (10-61m),2010
9213138,573564,15050302,2010-01-01,151.45,46.16196,Deep (10-61m),2010
9217199,610544,15050302,2010-01-01,105.5,32.156400000000005,Deep (10-61m),2010
9217225,611990,15050302,2010-01-01,35.8,10.91184,Deep (10-61m),2010
9217340,616221,15050302,2010-01-01,95.2,29.01696,Deep (10-61m),2010
9220540,631733,15050302,2010-01-01,16.4,4.99872,Very Shallow (2-5m),2010
9229382,321650110541401,15050302,2010-02-01,58.15,17.72412,Deep (10-61m),2010
9231502,500914,15050302,2010-02-01,39.56,12.057888000000002,Deep (10-61m),2010
9234812,524543,15050302,2010-02-01,13.0,3.9624,Very Shallow (2-5m),2010
9242931,617300,15050302,2010-02-01,7.59,2.313432,Very Shallow (2-5m),2010
9244387,618919,15050302,2010-02-01,68.7,20.939760000000003,Deep (10-61m),2010
9244425,619934,15050302,2010-02-01,8.66,2.639568,Very Shallow (2-5m),2010
9244427,619944,15050302,2010-02-01,32.28,9.838944000000001,Shallow (5-10m),2010
9244428,619945,15050302,2010-02-01,27.75,8.4582,Shallow (5-10m),2010
9244429,619957,15050302,2010-02-01,11.15,3.3985200000000004,Very Shallow (2-5m),2010
9244430,619960,15050302,2010-02-01,11.3,3.44424,Very Shallow (2-5m),2010
9244431,619965,15050302,2010-02-01,70.6,21.51888,Deep (10-61m),2010
9244433,620089,15050302,2010-02-01,36.04,10.984992,Deep (10-61m),2010
9244435,620097,15050302,2010-02-01,23.46,7.150608000000001,Shallow (5-10m),2010
9244437,620118,15050302,2010-02-01,9.2,2.80416,Very Shallow (2-5m),2010
9244438,620119,15050302,2010-02-01,14.17,4.319016,Very Shallow (2-5m),2010
9244439,620120,15050302,2010-02-01,17.63,5.373624,Shallow (5-10m),2010
9244442,620161,15050302,2010-02-01,21.85,6.659880000000001,Shallow (5-10m),2010
9244624,626134,15050302,2010-02-01,27.4,8.35152,Shallow (5-10m),2010
9244625,626135,15050302,2010-02-01,13.3,4.05384,Very Shallow (2-5m),2010
9244633,626408,15050302,2010-02-01,65.83,20.064984,Deep (10-61m),2010
9244691,628380,15050302,2010-02-01,129.8,39.56304000000001,Deep (10-61m),2010
9246122,633650,15050302,2010-02-01,38.0,11.5824,Deep (10-61m),2010
9246184,634936,15050302,2010-02-01,19.7,6.00456,Shallow (5-10m),2010
9246342,639906,15050302,2010-02-01,20.6,6.278880000000001,Shallow (5-10m),2010
9246355,640184,15050302,2010-02-01,165.29,50.380392,Deep (10-61m),2010
9248615,801131,15050302,2010-02-01,132.2,40.29456,Deep (10-61m),2010
9248639,801394,15050302,2010-02-01,20.8,6.339840000000001,Shallow (5-10m),2010
9264256,573564,15050302,2010-03-01,149.69,45.625512,Deep (10-61m),2010
9315374,573564,15050302,2010-05-01,149.78,45.652944000000005,Deep (10-61m),2010
9355064,209531,15050302,2010-07-01,56.42,17.196816000000002,Deep (10-61m),2010
9366492,573564,15050302,2010-07-01,151.08,46.049184000000004,Deep (10-61m),2010
9392051,573564,15050302,2010-08-01,150.62,45.908976,Deep (10-61m),2010
9443169,573564,15050302,2010-10-01,151.06,46.043088000000004,Deep (10-61m),2010
9494287,573564,15050302,2010-12-01,150.52,45.878496000000005,Deep (10-61m),2010
9508418,209531,15050302,2011-01-01,55.49,16.913352,Deep (10-61m),2010
9510524,321635110544601,15050302,2011-01-01,102.8,31.33344,Deep (10-61m),2010
9514354,519317,15050302,2011-01-01,50.4,15.36192,Deep (10-61m),2010
9514356,519320,15050302,2011-01-01,44.6,13.594080000000002,Deep (10-61m),2010
9519846,573564,15050302,2011-01-01,150.18,45.774864,Deep (10-61m),2010
9523907,610544,15050302,2011-01-01,81.9,24.963120000000004,Deep (10-61m),2010
9523933,611990,15050302,2011-01-01,31.0,9.4488,Shallow (5-10m),2010
9527248,631733,15050302,2011-01-01,17.58,5.358384,Shallow (5-10m),2010
9538210,500914,15050302,2011-02-01,37.58,11.454384,Deep (10-61m),2010
9545405,573564,15050302,2011-02-01,149.67,45.619416,Deep (10-61m),2010
9549639,617300,15050302,2011-02-01,13.34,4.066032,Very Shallow (2-5m),2010
9551133,619934,15050302,2011-02-01,20.51,6.251448000000001,Shallow (5-10m),2010
9551138,619960,15050302,2011-02-01,11.02,3.358896,Very Shallow (2-5m),2010
9551139,619965,15050302,2011-02-01,61.64,18.787872,Deep (10-61m),2010
9551141,620089,15050302,2011-02-01,33.24,10.131552000000001,Deep (10-61m),2010
9551142,620096,15050302,2011-02-01,26.9,8.19912,Shallow (5-10m),2010
9551143,620097,15050302,2011-02-01,26.41,8.049768,Shallow (5-10m),2010
9551145,620118,15050302,2011-02-01,11.8,3.5966400000000003,Very Shallow (2-5m),2010
9551146,620119,15050302,2011-02-01,12.52,3.816096,Very Shallow (2-5m),2010
9551147,620120,15050302,2011-02-01,14.8,4.51104,Very Shallow (2-5m),2010
9551341,626408,15050302,2011-02-01,52.86,16.111728,Deep (10-61m),2010
9555347,801394,15050302,2011-02-01,22.0,6.7056000000000004,Shallow (5-10m),2010
9557009,808273,15050302,2011-02-01,28.66,8.735568,Shallow (5-10m),2010
9561649,321650110541401,15050302,2011-03-01,56.55,17.23644,Deep (10-61m),2010
9576694,619944,15050302,2011-03-01,54.24,16.532352000000003,Deep (10-61m),2010
9576695,619945,15050302,2011-03-01,51.13,15.584424000000002,Deep (10-61m),2010
9576696,619957,15050302,2011-03-01,28.71,8.750808000000001,Shallow (5-10m),2010
9576709,620161,15050302,2011-03-01,42.38,12.917424000000002,Deep (10-61m),2010
9578622,640184,15050302,2011-03-01,152.35,46.436280000000004,Deep (10-61m),2010
9596523,573564,15050302,2011-04-01,148.11,45.14392800000001,Deep (10-61m),2010
9634874,912894,15050302,2011-05-01,15.0,4.572,Very Shallow (2-5m),2010
9636213,209531,15050302,2011-06-01,60.02,18.294096000000003,Deep (10-61m),2010
9712890,209531,15050302,2011-09-01,46.69,14.231112,Deep (10-61m),2010
9737122,913685,15050302,2011-09-01,0.0,0.0,Near Surface (<2m),2010
9775436,573564,15050302,2011-11-01,153.91,46.911768,Deep (10-61m),2010
9800995,573564,15050302,2011-12-01,153.77,46.869096000000006,Deep (10-61m),2010
9815126,209531,15050302,2012-01-01,52.86,16.111728,Deep (10-61m),2010
9817232,321635110544601,15050302,2012-01-01,106.7,32.52216,Deep (10-61m),2010
9819359,500914,15050302,2012-01-01,39.47,12.030456000000001,Deep (10-61m),2010
9821062,519317,15050302,2012-01-01,82.6,25.176479999999998,Deep (10-61m),2010
9821064,519320,15050302,2012-01-01,66.8,20.36064,Deep (10-61m),2010
9830615,610544,15050302,2012-01-01,104.1,31.72968,Deep (10-61m),2010
9830641,611990,15050302,2012-01-01,24.6,7.498080000000001,Shallow (5-10m),2010
