,Combo_ID,huc8,Date,DTW,DTW_meters,DTW_Category,Decade
12995517,573564,15050302,2009-02-01,140.95,42.96156,Deep (10-61m),2000
13003713,619934,15050302,2009-02-01,19.53,5.952744000000001,Shallow (5-10m),2000
13003717,619957,15050302,2009-02-01,11.08,3.377184,Very Shallow (2-5m),2000
13003718,619960,15050302,2009-02-01,8.04,2.450592,Very Shallow (2-5m),2000
13003719,619965,15050302,2009-02-01,51.28,15.630144000000001,Deep (10-61m),2000
13003721,620089,15050302,2009-02-01,29.13,8.878824,Shallow (5-10m),2000
13003722,620096,15050302,2009-02-01,24.71,7.531608,Shallow (5-10m),2000
13003723,620097,15050302,2009-02-01,24.28,7.400544000000001,Shallow (5-10m),2000
13003725,620118,15050302,2009-02-01,11.71,3.5692080000000006,Very Shallow (2-5m),2000
13003726,620119,15050302,2009-02-01,9.38,2.8590240000000002,Very Shallow (2-5m),2000
13003727,620120,15050302,2009-02-01,11.74,3.578352,Very Shallow (2-5m),2000
13003732,620161,15050302,2009-02-01,29.24,8.912352,Shallow (5-10m),2000
13003737,620320,15050302,2009-02-01,163.94,49.968912,Deep (10-61m),2000
13003963,626408,15050302,2009-02-01,39.95,12.176760000000002,Deep (10-61m),2000
13011973,808273,15050302,2009-02-01,26.46,8.065008,Shallow (5-10m),2000
13032703,573564,15050302,2009-03-01,140.46,42.812208000000005,Deep (10-61m),2000
13069889,573564,15050302,2009-04-01,144.03,43.900344000000004,Deep (10-61m),2000
13090174,209531,15050302,2009-05-01,54.91,16.736568,Deep (10-61m),2000
13107075,573564,15050302,2009-05-01,144.68,44.09846400000001,Deep (10-61m),2000
13144261,573564,15050302,2009-06-01,146.59,44.680632,Deep (10-61m),2000
13181447,573564,15050302,2009-07-01,148.35,45.21708,Deep (10-61m),2000
13218633,573564,15050302,2009-08-01,151.56,46.195488000000005,Deep (10-61m),2000
13255819,573564,15050302,2009-09-01,150.89,45.991271999999995,Deep (10-61m),2000
13293005,573564,15050302,2009-10-01,151.31,46.119288000000005,Deep (10-61m),2000
13313290,209531,15050302,2009-11-01,59.93,18.266664000000002,Deep (10-61m),2000
13367377,573564,15050302,2009-12-01,151.04,46.036992,Deep (10-61m),2000
13375582,620096,15050302,2009-12-01,34.85,10.622280000000002,Deep (10-61m),2000
13383833,808273,15050302,2009-12-01,36.48,11.119104,Deep (10-61m),2000
13390858,321635110544601,15050302,2010-01-01,104.3,31.79064,Deep (10-61m),2010
13396436,519317,15050302,2010-01-01,85.5,26.0604,Deep (10-61m),2010
13396438,519320,15050302,2010-01-01,71.8,21.88464,Deep (10-61m),2010
13404563,573564,15050302,2010-01-01,151.45,46.16196,Deep (10-61m),2010
13410436,610544,15050302,2010-01-01,105.5,32.156400000000005,Deep (10-61m),2010
13410465,611990,15050302,2010-01-01,35.8,10.91184,Deep (10-61m),2010
13410600,616221,15050302,2010-01-01,95.2,29.01696,Deep (10-61m),2010
13412777,620156,15050302,2010-01-01,71.5,21.793200000000002,Deep (10-61m),2010
13415021,631733,15050302,2010-01-01,16.4,4.99872,Very Shallow (2-5m),2010
13428053,321650110541401,15050302,2010-02-01,58.15,17.72412,Deep (10-61m),2010
13431122,500914,15050302,2010-02-01,39.56,12.057888000000002,Deep (10-61m),2010
13435994,524543,15050302,2010-02-01,13.0,3.9624,Very Shallow (2-5m),2010
13447826,617300,15050302,2010-02-01,7.59,2.313432,Very Shallow (2-5m),2010
13449902,618919,15050302,2010-02-01,68.7,20.939760000000003,Deep (10-61m),2010
13449945,619934,15050302,2010-02-01,8.66,2.639568,Very Shallow (2-5m),2010
13449947,619944,15050302,2010-02-01,32.28,9.838944000000001,Shallow (5-10m),2010
13449948,619945,15050302,2010-02-01,27.75,8.4582,Shallow (5-10m),2010
13449949,619957,15050302,2010-02-01,11.15,3.3985200000000004,Very Shallow (2-5m),2010
13449950,619960,15050302,2010-02-01,11.3,3.44424,Very Shallow (2-5m),2010
13449951,619965,15050302,2010-02-01,70.6,21.51888,Deep (10-61m),2010
13449953,620089,15050302,2010-02-01,36.04,10.984992,Deep (10-61m),2010
13449955,620097,15050302,2010-02-01,23.46,7.150608000000001,Shallow (5-10m),2010
13449957,620118,15050302,2010-02-01,9.2,2.80416,Very Shallow (2-5m),2010
13449958,620119,15050302,2010-02-01,14.17,4.319016,Very Shallow (2-5m),2010
13449959,620120,15050302,2010-02-01,17.63,5.373624,Shallow (5-10m),2010
13449963,620156,15050302,2010-02-01,72.51,22.101048000000002,Deep (10-61m),2010
13449964,620161,15050302,2010-02-01,21.85,6.659880000000001,Shallow (5-10m),2010
13449969,620320,15050302,2010-02-01,165.37,50.404776000000005,Deep (10-61m),2010
13450186,626134,15050302,2010-02-01,27.4,8.35152,Shallow (5-10m),2010
13450187,626135,15050302,2010-02-01,13.3,4.05384,Very Shallow (2-5m),2010
13450195,626408,15050302,2010-02-01,65.83,20.064984,Deep (10-61m),2010
13450261,628380,15050302,2010-02-01,129.8,39.56304000000001,Deep (10-61m),2010
13452238,633650,15050302,2010-02-01,38.0,11.5824,Deep (10-61m),2010
13452321,634936,15050302,2010-02-01,19.7,6.00456,Shallow (5-10m),2010
13452558,639906,15050302,2010-02-01,20.6,6.278880000000001,Shallow (5-10m),2010
13452574,640184,15050302,2010-02-01,165.29,50.380392,Deep (10-61m),2010
13452600,640423,15050302,2010-02-01,66.5,20.2692,Deep (10-61m),2010
13455877,801131,15050302,2010-02-01,132.2,40.29456,Deep (10-61m),2010
13455904,801394,15050302,2010-02-01,20.8,6.339840000000001,Shallow (5-10m),2010
13458207,808476,15050302,2010-02-01,144.59,44.071032,Deep (10-61m),2010
13478935,573564,15050302,2010-03-01,149.69,45.625512,Deep (10-61m),2010
13553307,573564,15050302,2010-05-01,149.78,45.652944000000005,Deep (10-61m),2010
13610778,209531,15050302,2010-07-01,56.42,17.196816000000002,Deep (10-61m),2010
13627679,573564,15050302,2010-07-01,151.08,46.049184000000004,Deep (10-61m),2010
13664865,573564,15050302,2010-08-01,150.62,45.908976,Deep (10-61m),2010
13739237,573564,15050302,2010-10-01,151.06,46.043088000000004,Deep (10-61m),2010
13813609,573564,15050302,2010-12-01,150.52,45.878496000000005,Deep (10-61m),2010
13833894,209531,15050302,2011-01-01,55.49,16.913352,Deep (10-61m),2010
13837090,321635110544601,15050302,2011-01-01,102.8,31.33344,Deep (10-61m),2010
13842668,519317,15050302,2011-01-01,50.4,15.36192,Deep (10-61m),2010
13842670,519320,15050302,2011-01-01,44.6,13.594080000000002,Deep (10-61m),2010
13850795,573564,15050302,2011-01-01,150.18,45.774864,Deep (10-61m),2010
13856668,610544,15050302,2011-01-01,81.9,24.963120000000004,Deep (10-61m),2010
13856697,611990,15050302,2011-01-01,31.0,9.4488,Shallow (5-10m),2010
13859009,620156,15050302,2011-01-01,67.9,20.695920000000005,Deep (10-61m),2010
13861253,631733,15050302,2011-01-01,17.58,5.358384,Shallow (5-10m),2010
13861325,634335,15050302,2011-01-01,28.0,8.5344,Shallow (5-10m),2010
13877354,500914,15050302,2011-02-01,37.58,11.454384,Deep (10-61m),2010
13887981,573564,15050302,2011-02-01,149.67,45.619416,Deep (10-61m),2010
13894058,617300,15050302,2011-02-01,13.34,4.066032,Very Shallow (2-5m),2010
13896177,619934,15050302,2011-02-01,20.51,6.251448000000001,Shallow (5-10m),2010
13896182,619960,15050302,2011-02-01,11.02,3.358896,Very Shallow (2-5m),2010
13896183,619965,15050302,2011-02-01,61.64,18.787872,Deep (10-61m),2010
13896185,620089,15050302,2011-02-01,33.24,10.131552000000001,Deep (10-61m),2010
13896186,620096,15050302,2011-02-01,26.9,8.19912,Shallow (5-10m),2010
13896187,620097,15050302,2011-02-01,26.41,8.049768,Shallow (5-10m),2010
13896189,620118,15050302,2011-02-01,11.8,3.5966400000000003,Very Shallow (2-5m),2010
13896190,620119,15050302,2011-02-01,12.52,3.816096,Very Shallow (2-5m),2010
13896191,620120,15050302,2011-02-01,14.8,4.51104,Very Shallow (2-5m),2010
13896201,620320,15050302,2011-02-01,165.18,50.346864000000004,Deep (10-61m),2010
13896427,626408,15050302,2011-02-01,52.86,16.111728,Deep (10-61m),2010
13902136,801394,15050302,2011-02-01,22.0,6.7056000000000004,Shallow (5-10m),2010
13904437,808273,15050302,2011-02-01,28.66,8.735568,Shallow (5-10m),2010
13911471,321650110541401,15050302,2011-03-01,56.55,17.23644,Deep (10-61m),2010
13933365,619944,15050302,2011-03-01,54.24,16.532352000000003,Deep (10-61m),2010
13933366,619945,15050302,2011-03-01,51.13,15.584424000000002,Deep (10-61m),2010
13933367,619957,15050302,2011-03-01,28.71,8.750808000000001,Shallow (5-10m),2010
13933381,620156,15050302,2011-03-01,76.85,23.42388,Deep (10-61m),2010
13933382,620161,15050302,2011-03-01,42.38,12.917424000000002,Deep (10-61m),2010
13935992,640184,15050302,2011-03-01,152.35,46.436280000000004,Deep (10-61m),2010
13941625,808476,15050302,2011-03-01,128.68,39.221664000000004,Deep (10-61m),2010
13962353,573564,15050302,2011-04-01,148.11,45.14392800000001,Deep (10-61m),2010
14017791,912894,15050302,2011-05-01,15.0,4.572,Very Shallow (2-5m),2010
14019824,209531,15050302,2011-06-01,60.02,18.294096000000003,Deep (10-61m),2010
14131382,209531,15050302,2011-09-01,46.69,14.231112,Deep (10-61m),2010
14166548,913685,15050302,2011-09-01,0.0,0.0,Near Surface (<2m),2010
14222655,573564,15050302,2011-11-01,153.91,46.911768,Deep (10-61m),2010
14259841,573564,15050302,2011-12-01,153.77,46.869096000000006,Deep (10-61m),2010
14280126,209531,15050302,2012-01-01,52.86,16.111728,Deep (10-61m),2010
14283322,321635110544601,15050302,2012-01-01,106.7,32.52216,Deep (10-61m),2010
14286400,500914,15050302,2012-01-01,39.47,12.030456000000001,Deep (10-61m),2010
14288900,519317,15050302,2012-01-01,82.6,25.176479999999998,Deep (10-61m),2010
14288902,519320,15050302,2012-01-01,66.8,20.36064,Deep (10-61m),2010
14302900,610544,15050302,2012-01-01,104.1,31.72968,Deep (10-61m),2010
14302929,611990,15050302,2012-01-01,24.6,7.498080000000001,Shallow (5-10m),2010
14303064,616221,15050302,2012-01-01,104.8,31.94304,Deep (10-61m),2010
14305225,619944,15050302,2012-01-01,58.5,17.8308,Deep (10-61m),2010
14305226,619945,15050302,2012-01-01,56.95,17.35836,Deep (10-61m),2010
14305228,619960,15050302,2012-01-01,10.1,3.07848,Very Shallow (2-5m),2010
14305235,620118,15050302,2012-01-01,9.79,2.9839919999999998,Very Shallow (2-5m),2010
14305236,620119,15050302,2012-01-01,9.38,2.8590240000000002,Very Shallow (2-5m),2010
14305237,620120,15050302,2012-01-01,15.24,4.645152,Very Shallow (2-5m),2010
14305241,620156,15050302,2012-01-01,70.6,21.51888,Deep (10-61m),2010
14307485,631733,15050302,2012-01-01,16.38,4.992624,Very Shallow (2-5m),2010
14311182,801394,15050302,2012-01-01,22.7,6.91896,Shallow (5-10m),2010
14340290,617300,15050302,2012-02-01,9.16,2.7919680000000002,Very Shallow (2-5m),2010
14342409,619934,15050302,2012-02-01,21.09,6.428232,Shallow (5-10m),2010
14342413,619957,15050302,2012-02-01,12.8,3.9014400000000005,Very Shallow (2-5m),2010
14342415,619965,15050302,2012-02-01,68.41,20.851368,Deep (10-61m),2010
14342417,620089,15050302,2012-02-01,33.36,10.168128000000001,Deep (10-61m),2010
14342418,620096,15050302,2012-02-01,33.22,10.125456,Deep (10-61m),2010
14342419,620097,15050302,2012-02-01,32.8,9.99744,Shallow (5-10m),2010
14342427,620156,15050302,2012-02-01,71.58,21.817584,Deep (10-61m),2010
14342428,620161,15050302,2012-02-01,49.36,15.044928,Deep (10-61m),2010
14342659,626408,15050302,2012-02-01,66.71,20.333208,Deep (10-61m),2010
14350669,808273,15050302,2012-02-01,34.9,10.63752,Deep (10-61m),2010
14350671,808476,15050302,2012-02-01,149.13,45.454824,Deep (10-61m),2010
14371399,573564,15050302,2012-03-01,152.48,46.475904,Deep (10-61m),2010
14379619,620320,15050302,2012-03-01,167.63,51.093624,Deep (10-61m),2010
14408585,573564,15050302,2012-04-01,152.51,46.485048,Deep (10-61m),2010
14428870,209531,15050302,2012-05-01,56.43,17.199864,Deep (10-61m),2010
14464047,914327,15050302,2012-05-01,76.0,23.1648,Deep (10-61m),2010
14543624,321635110544601,15050302,2012-08-01,107.4,32.73552,Deep (10-61m),2010
14614800,209531,15050302,2012-10-01,50.52,15.398496000000002,Deep (10-61m),2010
14687171,914991,15050302,2012-11-01,42.0,12.8016,Deep (10-61m),2010
14687172,914992,15050302,2012-11-01,31.0,9.4488,Shallow (5-10m),2010
14714275,619965,15050302,2012-12-01,77.74,23.695152,Deep (10-61m),2010
14714278,620096,15050302,2012-12-01,37.55,11.44524,Deep (10-61m),2010
14714288,620161,15050302,2012-12-01,54.64,16.654272000000002,Deep (10-61m),2010
14714293,620320,15050302,2012-12-01,169.66,51.712368000000005,Deep (10-61m),2010
14714519,626408,15050302,2012-12-01,73.19,22.308312,Deep (10-61m),2010
14724355,914989,15050302,2012-12-01,46.0,14.020800000000001,Deep (10-61m),2010
14735132,519317,15050302,2013-01-01,103.4,31.516320000000004,Deep (10-61m),2010
14735134,519320,15050302,2013-01-01,80.6,24.56688,Deep (10-61m),2010
14743259,573564,15050302,2013-01-01,157.66,48.054768,Deep (10-61m),2010
14749132,610544,15050302,2013-01-01,118.3,36.05784,Deep (10-61m),2010
14749161,611990,15050302,2013-01-01,26.7,8.138160000000001,Shallow (5-10m),2010
14749296,616221,15050302,2013-01-01,95.6,29.13888,Deep (10-61m),2010
14751473,620156,15050302,2013-01-01,74.8,22.79904,Deep (10-61m),2010
14753717,631733,15050302,2013-01-01,19.1,5.821680000000001,Shallow (5-10m),2010
14757414,801394,15050302,2013-01-01,25.5,7.7724,Shallow (5-10m),2010
14759717,808476,15050302,2013-01-01,167.54,51.066192,Deep (10-61m),2010
14763544,209531,15050302,2013-02-01,59.93,18.266664000000002,Deep (10-61m),2010
14786522,617300,15050302,2013-02-01,18.47,5.629656,Shallow (5-10m),2010
14788641,619934,15050302,2013-02-01,25.29,7.708392,Shallow (5-10m),2010
14788645,619957,15050302,2013-02-01,11.37,3.465576,Very Shallow (2-5m),2010
14788646,619960,15050302,2013-02-01,17.4,5.30352,Shallow (5-10m),2010
14788649,620089,15050302,2013-02-01,32.6,9.936480000000001,Shallow (5-10m),2010
14788651,620097,15050302,2013-02-01,36.64,11.167872000000001,Deep (10-61m),2010
14788653,620118,15050302,2013-02-01,17.83,5.434584,Shallow (5-10m),2010
14788654,620119,15050302,2013-02-01,18.78,5.724144000000001,Shallow (5-10m),2010
14788655,620120,15050302,2013-02-01,21.03,6.409944,Shallow (5-10m),2010
14796901,808273,15050302,2013-02-01,38.64,11.777472000000001,Deep (10-61m),2010
14817631,573564,15050302,2013-03-01,158.4,48.28032,Deep (10-61m),2010
14825829,619944,15050302,2013-03-01,70.7,21.549360000000004,Deep (10-61m),2010
14825830,619945,15050302,2013-03-01,69.96,21.323808,Deep (10-61m),2010
14825845,620156,15050302,2013-03-01,76.03,23.173944000000002,Deep (10-61m),2010
14875102,209531,15050302,2013-05-01,59.26,18.062448,Deep (10-61m),2010
14892003,573564,15050302,2013-05-01,157.83,48.106584000000005,Deep (10-61m),2010
14950916,222394,15050302,2013-07-01,19.0,5.7912,Shallow (5-10m),2010
15003561,573564,15050302,2013-08-01,160.0,48.768,Deep (10-61m),2010
15098218,209531,15050302,2013-11-01,55.56,16.934688,Deep (10-61m),2010
15152305,573564,15050302,2013-12-01,161.09,49.100232000000005,Deep (10-61m),2010
15181364,519317,15050302,2014-01-01,111.1,33.86328,Deep (10-61m),2010
15181366,519320,15050302,2014-01-01,88.8,27.06624,Deep (10-61m),2010
15195364,610544,15050302,2014-01-01,126.8,38.64864,Deep (10-61m),2010
15195393,611990,15050302,2014-01-01,30.6,9.326880000000001,Shallow (5-10m),2010
15195528,616221,15050302,2014-01-01,98.2,29.93136,Deep (10-61m),2010
15197696,620096,15050302,2014-01-01,41.21,12.560808000000002,Deep (10-61m),2010
15197705,620156,15050302,2014-01-01,79.4,24.201120000000003,Deep (10-61m),2010
15199949,631733,15050302,2014-01-01,20.18,6.150864,Shallow (5-10m),2010
15209776,209531,15050302,2014-02-01,60.3,18.37944,Deep (10-61m),2010
15232754,617300,15050302,2014-02-01,21.9,6.67512,Shallow (5-10m),2010
15234873,619934,15050302,2014-02-01,32.61,9.939528000000001,Shallow (5-10m),2010
15234877,619957,15050302,2014-02-01,26.29,8.013192,Shallow (5-10m),2010
15234878,619960,15050302,2014-02-01,21.62,6.5897760000000005,Shallow (5-10m),2010
15234879,619965,15050302,2014-02-01,71.91,21.918168,Deep (10-61m),2010
15234881,620089,15050302,2014-02-01,31.43,9.579864,Shallow (5-10m),2010
15234883,620097,15050302,2014-02-01,41.25,12.573,Deep (10-61m),2010
15234885,620118,15050302,2014-02-01,21.41,6.525768,Shallow (5-10m),2010
15234886,620119,15050302,2014-02-01,23.48,7.156704,Shallow (5-10m),2010
15234892,620161,15050302,2014-02-01,56.01,17.071848,Deep (10-61m),2010
15235123,626408,15050302,2014-02-01,66.35,20.22348,Deep (10-61m),2010
15240832,801394,15050302,2014-02-01,25.9,7.89432,Shallow (5-10m),2010
15272061,619944,15050302,2014-03-01,77.8,23.713440000000002,Deep (10-61m),2010
15272062,619945,15050302,2014-03-01,77.76,23.701248000000003,Deep (10-61m),2010
15272073,620120,15050302,2014-03-01,28.2,8.59536,Shallow (5-10m),2010
15272077,620156,15050302,2014-03-01,80.62,24.572976000000004,Deep (10-61m),2010
15272083,620320,15050302,2014-03-01,172.44,52.559712000000005,Deep (10-61m),2010
15280321,808476,15050302,2014-03-01,180.35,54.97068,Deep (10-61m),2010
15301049,573564,15050302,2014-04-01,164.28,50.072544,Deep (10-61m),2010
15321334,209531,15050302,2014-05-01,59.07,18.004536,Deep (10-61m),2010
15375421,573564,15050302,2014-06-01,165.4,50.413920000000005,Deep (10-61m),2010
15449793,573564,15050302,2014-08-01,167.5,51.054,Deep (10-61m),2010
15507264,209531,15050302,2014-10-01,42.57,12.975336,Deep (10-61m),2010
15567428,617300,15050302,2014-11-01,11.01,3.355848,Very Shallow (2-5m),2010
15569547,619934,15050302,2014-11-01,29.19,8.897112000000002,Shallow (5-10m),2010
15569551,619957,15050302,2014-11-01,17.51,5.337048000000001,Shallow (5-10m),2010
15569552,619960,15050302,2014-11-01,11.76,3.584448,Very Shallow (2-5m),2010
15569553,619965,15050302,2014-11-01,67.61,20.607528000000002,Deep (10-61m),2010
15569555,620089,15050302,2014-11-01,34.28,10.448544,Deep (10-61m),2010
15569556,620096,15050302,2014-11-01,41.3,12.588239999999999,Deep (10-61m),2010
15569557,620097,15050302,2014-11-01,40.95,12.481560000000002,Deep (10-61m),2010
15569559,620118,15050302,2014-11-01,11.06,3.3710880000000003,Very Shallow (2-5m),2010
15569560,620119,15050302,2014-11-01,15.18,4.626864,Very Shallow (2-5m),2010
15569561,620120,15050302,2014-11-01,19.35,5.897880000000001,Shallow (5-10m),2010
15569565,620156,15050302,2014-11-01,82.25,25.0698,Deep (10-61m),2010
15569566,620161,15050302,2014-11-01,45.95,14.005560000000001,Deep (10-61m),2010
15569571,620320,15050302,2014-11-01,176.05,53.66004000000001,Deep (10-61m),2010
15569797,626408,15050302,2014-11-01,66.53,20.278344,Deep (10-61m),2010
15577809,808476,15050302,2014-11-01,185.58,56.56478400000001,Deep (10-61m),2010
15618822,209531,15050302,2015-01-01,52.49,15.998952000000001,Deep (10-61m),2010
15627596,519317,15050302,2015-01-01,109.0,33.2232,Deep (10-61m),2010
15627598,519320,15050302,2015-01-01,90.3,27.52344,Deep (10-61m),2010
15635723,573564,15050302,2015-01-01,162.95,49.667159999999996,Deep (10-61m),2010
15641760,616221,15050302,2015-01-01,96.1,29.29128,Deep (10-61m),2010
15643921,619944,15050302,2015-01-01,66.26,20.196048,Deep (10-61m),2010
15643922,619945,15050302,2015-01-01,65.74,20.037551999999998,Deep (10-61m),2010
15643937,620156,15050302,2015-01-01,81.6,24.871679999999998,Deep (10-61m),2010
15646181,631733,15050302,2015-01-01,18.45,5.62356,Shallow (5-10m),2010
15649878,801394,15050302,2015-01-01,40.38,12.307824000000002,Deep (10-61m),2010
15654081,917767,15050302,2015-01-01,0.0,0.0,Near Surface (<2m),2010
15710095,573564,15050302,2015-03-01,159.7,48.67656,Deep (10-61m),2010
15726551,808273,15050302,2015-03-01,33.13,10.098024,Deep (10-61m),2010
15803674,918171,15050302,2015-05-01,73.0,22.250400000000003,Deep (10-61m),2010
15869297,631733,15050302,2015-07-01,21.9,6.67512,Shallow (5-10m),2010
15914384,917768,15050302,2015-08-01,0.0,0.0,Near Surface (<2m),2010
15953496,209531,15050302,2015-10-01,41.29,12.585192000000001,Deep (10-61m),2010
16044769,573564,15050302,2015-12-01,155.46,47.38420800000001,Deep (10-61m),2010
16071420,505663,15050302,2016-01-01,63.5,19.3548,Deep (10-61m),2010
16073828,519317,15050302,2016-01-01,106.2,32.36976,Deep (10-61m),2010
16073830,519320,15050302,2016-01-01,92.2,28.102560000000004,Deep (10-61m),2010
16076200,524543,15050302,2016-01-01,12.6,3.84048,Very Shallow (2-5m),2010
16081955,573564,15050302,2016-01-01,154.3,47.030640000000005,Deep (10-61m),2010
16085260,600451,15050302,2016-01-01,58.4,17.80032,Deep (10-61m),2010
16087828,610544,15050302,2016-01-01,130.5,39.7764,Deep (10-61m),2010
16087982,616013,15050302,2016-01-01,45.4,13.83792,Deep (10-61m),2010
16087983,616076,15050302,2016-01-01,31.0,9.4488,Shallow (5-10m),2010
16090093,618704,15050302,2016-01-01,148.6,45.29328,Deep (10-61m),2010
16090108,618919,15050302,2016-01-01,39.4,12.00912,Deep (10-61m),2010
16090153,619944,15050302,2016-01-01,41.45,12.633960000000002,Deep (10-61m),2010
16090154,619945,15050302,2016-01-01,36.98,11.271504,Deep (10-61m),2010
16090155,619957,15050302,2016-01-01,9.62,2.932176,Very Shallow (2-5m),2010
16090157,619965,15050302,2016-01-01,36.0,10.972800000000001,Deep (10-61m),2010
16090169,620156,15050302,2016-01-01,82.505,25.147524,Deep (10-61m),2010
16090175,620320,15050302,2016-01-01,175.39,53.458872,Deep (10-61m),2010
16090182,620710,15050302,2016-01-01,18.2,5.54736,Shallow (5-10m),2010
16090215,621623,15050302,2016-01-01,55.0,16.764,Deep (10-61m),2010
16090270,624206,15050302,2016-01-01,7.1,2.16408,Very Shallow (2-5m),2010
16090271,624208,15050302,2016-01-01,9.6,2.9260800000000002,Very Shallow (2-5m),2010
16090392,626134,15050302,2016-01-01,20.9,6.3703199999999995,Shallow (5-10m),2010
16090393,626135,15050302,2016-01-01,13.8,4.20624,Very Shallow (2-5m),2010
16090401,626408,15050302,2016-01-01,37.25,11.353800000000001,Deep (10-61m),2010
16090426,627561,15050302,2016-01-01,10.4,3.1699200000000003,Very Shallow (2-5m),2010
16092413,631733,15050302,2016-01-01,17.0,5.1816,Shallow (5-10m),2010
16092444,633650,15050302,2016-01-01,32.8,9.99744,Shallow (5-10m),2010
16092465,634150,15050302,2016-01-01,13.3,4.05384,Very Shallow (2-5m),2010
16092527,634936,15050302,2016-01-01,22.1,6.736080000000001,Shallow (5-10m),2010
16092628,636263,15050302,2016-01-01,12.5,3.81,Very Shallow (2-5m),2010
16092764,639906,15050302,2016-01-01,24.5,7.4676,Shallow (5-10m),2010
16092787,640245,15050302,2016-01-01,8.6,2.62128,Very Shallow (2-5m),2010
16092806,640423,15050302,2016-01-01,59.0,17.9832,Deep (10-61m),2010
16096078,801039,15050302,2016-01-01,141.3,43.06824,Deep (10-61m),2010
16096083,801131,15050302,2016-01-01,122.2,37.24656,Deep (10-61m),2010
16096110,801394,15050302,2016-01-01,13.4,4.08432,Very Shallow (2-5m),2010
16098385,807362,15050302,2016-01-01,61.9,18.86712,Deep (10-61m),2010
16098386,807363,15050302,2016-01-01,59.1,18.01368,Deep (10-61m),2010
16098413,808476,15050302,2016-01-01,152.56,46.500288000000005,Deep (10-61m),2010
16102240,209531,15050302,2016-02-01,43.51,13.261848,Deep (10-61m),2010
16113509,529363,15050302,2016-02-01,62.2,18.958560000000002,Deep (10-61m),2010
16122466,601580,15050302,2016-02-01,81.1,24.71928,Deep (10-61m),2010
16125175,616171,15050302,2016-02-01,58.2,17.73936,Deep (10-61m),2010
16125176,616173,15050302,2016-02-01,45.5,13.868400000000001,Deep (10-61m),2010
16125178,616221,15050302,2016-02-01,96.1,29.29128,Deep (10-61m),2010
16125218,617300,15050302,2016-02-01,7.6,2.31648,Very Shallow (2-5m),2010
16127337,619934,15050302,2016-02-01,8.03,2.4475439999999997,Very Shallow (2-5m),2010
16127342,619960,15050302,2016-02-01,8.95,2.72796,Very Shallow (2-5m),2010
16127345,620089,15050302,2016-02-01,30.16,9.192768000000001,Shallow (5-10m),2010
16127346,620096,15050302,2016-02-01,15.85,4.83108,Very Shallow (2-5m),2010
16127347,620097,15050302,2016-02-01,15.34,4.675632,Very Shallow (2-5m),2010
16127348,620098,15050302,2016-02-01,15.25,4.6482,Very Shallow (2-5m),2010
16127349,620118,15050302,2016-02-01,8.88,2.7066240000000006,Very Shallow (2-5m),2010
16127350,620119,15050302,2016-02-01,8.9,2.7127200000000005,Very Shallow (2-5m),2010
16127351,620120,15050302,2016-02-01,11.09,3.3802320000000003,Very Shallow (2-5m),2010
16127356,620161,15050302,2016-02-01,28.18,8.589264,Shallow (5-10m),2010
16127630,627740,15050302,2016-02-01,61.2,18.653760000000002,Deep (10-61m),2010
16127646,628025,15050302,2016-02-01,42.1,12.832080000000001,Deep (10-61m),2010
16129600,631734,15050302,2016-02-01,70.0,21.336000000000002,Deep (10-61m),2010
16129659,634288,15050302,2016-02-01,56.6,17.25168,Deep (10-61m),2010
16129661,634293,15050302,2016-02-01,92.4,28.163520000000002,Deep (10-61m),2010
16129662,634295,15050302,2016-02-01,32.7,9.966960000000002,Shallow (5-10m),2010
16129663,634298,15050302,2016-02-01,36.4,11.09472,Deep (10-61m),2010
16129666,634310,15050302,2016-02-01,32.1,9.784080000000001,Shallow (5-10m),2010
16129668,634324,15050302,2016-02-01,40.5,12.3444,Deep (10-61m),2010
16129670,634334,15050302,2016-02-01,60.4,18.40992,Deep (10-61m),2010
16129671,634335,15050302,2016-02-01,27.1,8.26008,Shallow (5-10m),2010
16135597,808273,15050302,2016-02-01,17.49,5.330952,Shallow (5-10m),2010
16159785,604544,15050302,2016-03-01,170.4,51.937920000000005,Deep (10-61m),2010
16159788,604550,15050302,2016-03-01,89.1,27.15768,Deep (10-61m),2010
16166855,634330,15050302,2016-03-01,79.8,24.32304,Deep (10-61m),2010
16172676,805233,15050302,2016-03-01,18.5,5.638800000000001,Shallow (5-10m),2010
16193513,573564,15050302,2016-04-01,152.33,46.430184000000004,Deep (10-61m),2010
16278343,631733,15050302,2016-06-01,21.0,6.4008,Shallow (5-10m),2010
16288170,209531,15050302,2016-07-01,53.86,16.416528,Deep (10-61m),2010
16305071,573564,15050302,2016-07-01,154.92,47.219616,Deep (10-61m),2010
16399728,209531,15050302,2016-10-01,46.05,14.03604,Deep (10-61m),2010
16462013,619944,15050302,2016-11-01,59.62,18.172176,Deep (10-61m),2010
16462035,620320,15050302,2016-11-01,176.15,53.69052000000001,Deep (10-61m),2010
16491001,573564,15050302,2016-12-01,153.38,46.750224,Deep (10-61m),2010
16499203,619965,15050302,2016-12-01,34.15,10.40892,Deep (10-61m),2010
16511286,209531,15050302,2017-01-01,53.58,16.331184,Deep (10-61m),2010
16520060,519317,15050302,2017-01-01,62.3,18.98904,Deep (10-61m),2010
16520062,519320,15050302,2017-01-01,41.9,12.77112,Deep (10-61m),2010
